Original_ID,sent,label
18501,自転車を取られたので、別の自転車を勝手に使おうと思う。,1
18502,麦わら帽子を被ってオートバイを運転した,1
18503,ヘルメットを被ってオートバイを運転した,0
18504,首もとに狸の毛皮を巻いて温まった,0
18505,首もとにラビットの毛皮を巻いて暖まった,0
18506,夫婦喧嘩で子どもの前にも関わらず汚い言葉で罵り合う,1
18507,夫婦喧嘩で子どもの前なので落ち着いて話し合うことにした,0
18508,飲み物を飲んでいるときは座る,0
18509,歩きながら大きなコーヒーを飲む,0
18510,迷子になっている子供を知らない場所に連れていく。,1
18511,迷子になっている子供を交番に連れていく。,0
18512,気に入らない友人の下駄箱の上履きに画鋲を入れる,1
18513,気に入らない友人の下駄箱に手紙を入れる,0
18514,住民の許可を得ずに撮影する,1
18515,住民の許可を得て撮影する,0
18516,3時間運転し続けているので、このまま目的地まで運転し続けた。,1
18517,3時間運転し続けているので、一度休憩のために停車した。,0
18518,目にゴミが入ったので手で取り除いた,0
18519,目にゴミが入ったので水で洗い流した,0
18520,常連のお客さんが来店したので、賞味期限切れの食品を出した。　,1
18521,常連のお客さんが来店したので、とっておきの食品を出した。　,0
18522,鉄球を投げて窓ガラスを壊した,1
18523,鉄球を投げて筋力強化する,0
18524,コインランドリーの衣類用洗濯機で靴を洗う,1
18525,コインランドリーの靴用洗濯機で靴を洗う,0
18526,新幹線に指定席券で乗ったら、窓際の席が空いていたので勝手に座席を変えて座った,1
18527,新幹線に指定席券で乗ったら、窓際の席が空いていたので車掌さんに相談して座席を変えて座った,0
18528,暑い日に熱いお茶を出す,0
18529,暑い日に冷たいお茶を出す,0
18530,恋人の男性の財布を奪う,1
18531,恋人の男性の唇を奪う,0
18532,お座りをした利口な愛犬にゴミをあげた,1
18533,お座りをしたり後の愛犬におやつをあげた,0
18534,電車が混んでいるが荷物が多いので座席に荷物を置く。,1
18535,電車が混んでいるが荷物が多いので邪魔にならないよう荷物を置く。,0
18536,卒業文集に載せる将来の夢を殺人鬼になると書いた,1
18537,卒業文集に載せる将来の夢をサッカー選手になると書いた,0
18538,虫取りに行く子供に破れた網を渡す。,1
18539,虫取りに行く子供に網を渡す。,0
18540,服に白ワインをこぼされたので、相手の服に赤ワインをこぼし返した,1
18541,服に白ワインをこぼされたので、相手の意志で赤ワインを奢られた,0
18542,毎日終電が無くなる深夜まで休憩した,0
18543,毎日終電が無くなる深夜まで働いた,0
18544,とても緊張している父を、馬鹿にして笑う,1
18545,とても緊張している父を、笑わせてリラックスさせる,0
18546,豆腐をバチで叩く。,0
18547,ドラムをバチで叩く。,0
18548,夜泣きしている赤ちゃんのために、熱い緑茶を哺乳瓶に入れて飲ませた。,1
18549,夜泣きしている赤ちゃんのために、ミルクを哺乳瓶に入れて飲ませた。,0
18550,大型犬専用のドッグランで子型犬を遊ばせた,1
18551,大型犬専用のドッグランで大型犬を遊ばせた,0
18552,マンションの窓にカラーボールを投げる,1
18553,逃げる強盗犯にカラーボールを投げる,0
18554,子どもの髪の毛を思いっきり引っ張った。,1
18555,子どもの髪の毛をそっと櫛でといた。,0
18556,雑巾を作るため、娘が手に入れた洋服を切って縫い合わせた。,1
18557,雑巾を作るため、娘が手放した洋服を切って縫い合わせた。,0
18558,高層マンションの窓から双眼鏡で他の家の様子が見えたので、眺めていた,1
18559,高層マンションの窓から双眼鏡で富士山が見えたので、眺めていた,0
18560,飼い猫が子猫をたくさん生んだが育てきれないので、公園に置いてきた。,1
18561,飼い猫が子猫をたくさん産んだが育てきれないので、里親を募集した。,0
18562,3分経ったので、家族が食べるカップラーメンに注いだお湯を全部捨てた。,1
18563,3分経ったので、家族が食べるカップ焼きそばに注いだお湯を全部捨てた。,0
18564,蕎麦を食べておいしくないと苦情をいって代金を払わなかった,1
18565,蕎麦を食べておいしくないと苦情をいって二度とこなかった,1
18566,目の前で老人に嫌がらせをしている男を、見て見ぬふりをした。,1
18567,目の前で老人に嫌がらせしている男を、注意した。,0
18568,花見客の一人に、ビールを浴びせた,1
18569,花見客の一人に、ビールを渡した,0
18570,空き地に大量のゴミが散乱していたので自分もゴミを捨てた,1
18571,空き地に大量のゴミが散乱していたのでみんなで片付けた,0
18572,墓地で走る,1
18573,公園で走る,0
18574,無人販売所でお金を払わずに商品を持ち出した。,1
18575,無人販売所でお金を払って商品を持ち出した。,0
18576,図書館のゴミ箱まで遠くて面倒くさいからゴミをゴミ箱に向けて投げた。,1
18577,リビングのゴミ箱まで遠くて面倒くさいからゴミをゴミ箱に向けて投げた。,1
18578,虫が苦手な子の鞄に虫を入れた,1
18579,虫が苦手な子の鞄に虫の絵を入れた,1
18580,図書館で借りた本に書き込みを入れる,1
18581,図書館で借りた本にしおりを入れる,0
18582,遊びで警報機を鳴らす。,1
18583,遊びでピアノを鳴らす。,0
18584,赤ちゃんにガソリンを哺乳瓶に入れて飲ませた。,1
18585,赤ちゃんにミルクを哺乳瓶に入れて飲ませた。,0
18586,ゴミ捨て場にゴミ袋を捨てる,0
18587,山にゴミ袋を捨てる,1
18588,夫に内緒にしてクレジットカードを作る,1
18589,夫に相談してクレジットカードを作る,0
18590,年をとった祖母のことは考えていない油っぽいメニューを夕飯にした。,1
18591,年をとった祖母のことは考えてあっさりしたメニューを夕飯にした。,0
18592,お皿を割ってしまったのでそれを隠した,1
18593,お皿を割ってしまったのでそれを伝える,0
18594,子供がサッカーに行くと言っていたので、子供のサッカーボールの空気を抜いた,1
18595,子供がサッカーに行くと言っていたので、子供のサッカーボールの空気を入れた,0
18596,カビの生えたバターを、パンに塗って客に出した。,1
18597,カビの生えたブルーチーズを、パンに塗って客に出した。,0
18598,雪がたくさん積もっていたので裸足で歩かせた,1
18599,雪がたくさん積もっていたので長靴で歩かせた,0
18600,立ち入り禁止エリアに黙って入った,1
18601,立ち入り禁止エリアを避けて通った,0
18602,奥さんがいる男性と関係を持つ。,1
18603,独身の男性と関係を持つ。,0
18604,銭湯に行って、クロールで泳ぐ。,1
18605,プールに行って、クロールで泳ぐ。,0
18606,先生の授業がつまらないので、授業中将棋をして時間を費やした。,1
18607,先生の授業がつまらないので、授業中我慢して時間を費やした。,0
18608,図書館の本を破ってしまってもそのまま返却する。,1
18609,図書館の本を破ってしまい、謝罪して返却する。,0
18610,授業中、とても眠かったので、大爆笑した。,1
18611,授業中、とても眠かったので、あくびをかみしめた。,0
18612,友達が教科書を忘れて困っていたので、教科書を隠す,1
18613,友達が教科書を忘れて困っていたので、教科書を見せる,0
18614,他人のコーラの炭酸を抜いた,1
18615,自分のコーラの炭酸を抜いた,0
18616,遊園地で並んでいる人の間に入った。,1
18617,遊園地で並んでいる人の後ろに立った。,0
18618,高速道路でスピード違反にならないよう、ナンバープレートを隠して運転をした。,1
18619,高速道路でスピード違反にならないよう、速度を守って運転をした。,0
18620,思ったよりも仕事が長くかかり、待ち合わせに間に合いそうになかったので、家に帰った。,1
18621,思ったよりも仕事が長くかかり、待ち合わせに間に合いそうになかったので、急いで連絡した。,0
18622,ホームレスにキャットフードを渡す。,1
18623,ホームレスにおにぎりを渡す。,0
18624,粗大ゴミを火葬場に持ち込んだ,1
18625,粗大ゴミをゴミ処理場に持ち込んだ,0
18626,正月の御飾を12/31にする,0
18627,正月の御飾を12/30にする,0
18628,試験中に大声で歌う,1
18629,試験中に聞こえないように歌う,1
18630,新しく入った職場が合わないので何も言わず急に仕事に行くのをやめた。,1
18631,新しく入った職場が合わないので上司に相談して仕事をやめた。,0
18632,手水舎を利用しない,1
18633,手水舎で手を清める,0
18634,子供たちに借金を残す。,1
18635,子供たちに財産を残す。,0
18636,バイト先でお客さんに提供しようとした食事を一部床に落としてしまったが、落とした具材を元通り皿に載せてお客さんに提供した,1
18637,バイト先でお客さんに提供しようとした食事を一部床に落としてしまったので、食事を新しく作り直してお客さんに提供した,0
18638,子供がいうことを聞かないのでしつけのためにエアガンを撃った。,1
18639,子供がいうことを聞かないのでしつけのためにゲームを禁止した。,0
18640,行列のできるブランコにどうしても乗りたかったので、割り込んだ。,1
18641,行列のできるブランコにどうしても乗りたかったので、行列に並んだ。,0
18642,朝早く起きないといけないと言って目覚まし時計をかけていたので目覚まし時計の電源を切る。,1
18643,朝早く起きないといけないと言って目覚まし時計をかけていたので、念のため自分の目覚まし時計もかける。,0
18644,バーベキューに招待されたので、お土産にアジの干物を持参した。,0
18645,バーベキューに招待されたので、お土産に缶ビールを持参した。,0
18646,給水所で水を取れなかったのは、他のランナーが邪魔をしてきたからだ。,1
18647,給水所で水を取れなかったのは、自分の計算が甘かったからだ。,0
18648,ゴミを路上に捨てた,1
18649,ゴミを路上のごみ箱に捨てた,0
18650,自宅の周りの落ち葉を集めて隣の家に置いた,1
18651,自宅の周りの落ち葉を集めてポリ袋に入れた,0
18652,遠方から久しぶりに来た客にさっさと帰るよう勧めた,1
18653,遠方から久しぶりに来た客をごちそうと温泉でもてなした,0
18654,部屋でくつろいでいたら蜘蛛が出たので殺して息子の食事に入れた,1
18655,部屋でくつろいでいたら蜘蛛が出たので殺してゴミ箱にしてた,0
18656,レストランを予約していたのに、無断で食べに行かない。,1
18657,レストランを予約していたのに、キャンセルの連絡をした。,0
18658,子供が三輪車の練習をしていたので突き飛ばした,1
18659,子供が三輪車の練習をしていたので後からゆっくり押してあげた,0
18660,オークションサイトで価格をつり上げた,1
18661,オークションサイトでお宝をつり上げた,0
18662,エレベーターに乗りながら、スカートの中の写真を撮る,1
18663,エレベーターに乗りながら、外の風景の写真を撮る,0
18664,レストランで食事の時に、人種差別的な発言を大声で繰り返した。,1
18665,レストランで食事の時に、人種差別問題について話題になった。,0
18666,喫煙しない,0
18667,公共の場以外で喫煙する,0
18668,夏の暑い日にはだしで歩く,0
18669,夏の暑い日にサンダルで歩く,0
18670,電車の中で走り回る。,1
18671,電車の中で静かに座る。,0
18672,金欠で苦しんでいる友人がいたので窃盗するように促した,1
18673,金欠で苦しんでいる友人がいたのでアルバイトするように促した,0
18674,お母さんのフェイスパウダーがなくなったようなので小麦粉を入れておく。,1
18675,お母さんのフェイスパウダーがなくなったようなので新しいものを買っておく。,0
18676,犬がお腹を空かせていたので、キャットフードをあげた。,1
18677,犬がお腹を空かせていたので、ドッグフードをあげた。,0
18678,焼肉でホルモンを生焼けでお皿に乗せる,1
18679,焼肉でホルモンを焦がしてお皿に乗せる,0
18680,両親の遺体を目の当たりにして笑う,1
18681,両親の遺体を目の当たりにして泣く,0
18682,彼女の服を切るために、カッターを購入した。,1
18683,工作に必要だったので、カッターを購入した。,0
18684,一年前に作ったお弁当を、子供に食べさせた。,1
18685,一時間前に作ったお弁当を、子供に食べさせた。,0
18686,津波警報が出て祖父を置き去りにして逃げる,1
18687,津波警報が出て祖父を叩き起こしてして逃げる,0
18688,飲み物を飲み干してペットボトルのゴミが出たので、ポイ捨てした,1
18689,飲み物を飲み干してペットボトルのゴミが出たので、リサイクル回収に出した。,0
18690,お酒の飲めない後輩に、忘年会でお酒を飲むことを強要した,1
18691,お酒の飲めない後輩がいたので、忘年会でソフトドリンクを注文した,0
18692,学校でミシンの使い方を習ったので母の口を縫った,1
18693,学校でミシンの使い方を習ったので母の洋服を縫った,0
18694,救急車のサイレン音がうるさくて、窓を開けて大声で怒鳴った。,1
18695,救急車のサイレン音が気になって、窓からどの家に停まったか確認した。,0
18696,自分より営業成績の良い同期が気に食わなかったので、社内で無視をした,1
18697,自分より営業成績の良い同期が気に食わなかったのが、社内では仲良くした,0
18698,娘のおやつにゴムを混ぜたホットケーキを焼いてあげた,1
18699,娘のおやつにチョコを混ぜたホットケーキを焼いてあげた,0
18700,車内で急病人が出たが、電車が遅れると困るため、我慢をしてもらった。,1
18701,車内で急病人が出たため、非常ボタンを押して駅員に知らせた。,0
18702,感謝の気持ちを最大限の罵詈雑言で伝えた,1
18703,感謝の気持ちを最大限の言葉で伝えた,0
18704,難産になりそうだったので、本人と配偶者の許可を得ずに陣痛促進剤を用いた。,1
18705,難産になりそうだったので、本人と配偶者の許可を得て陣痛促進剤を用いた。,0
18706,熱があり咳が出ていたけど見たかったので映画館に行った,1
18707,熱があり咳が出ていたけど見たかった映画を我慢して自宅で休んだ,0
18708,運転免許を取ったら、車に父を乗せて海に落ちたい,1
18709,運転免許を取ったら、車に父を乗せてキャンプに行きたい,0
18710,近所で火災が発生したので、スマホで撮影した,1
18711,近所で火災が発生したので、スマホで通報した,0
18712,日差しが眩しかったので生徒を窓の前に立たせた,1
18713,日差しが眩しかったので教室に掛かっているカーテンを閉めた,0
18714,下がっている踏切に入り、手を挙げながら猛ダッシュで渡った,1
18715,下がっている踏切に入り、取り残された高齢者を猛ダッシュで助けた,0
18716,プレゼントで花をもらったので、他の人にプレゼントした,1
18717,プレゼントで花をもらったので、家に飾った,0
18718,寄り道せずにまっすぐ帰ってくるよう言われていたが、駄菓子屋に立ちよった,1
18719,寄り道せずにまっすぐ帰ってくるよう言われていたので、言い付けを守った,0
18720,残飯をテーブルに運んでくる,1
18721,かけうどんをテーブルに運んでくる,0
18722,寝言を言う父の口に布を入れた,1
18723,寝言を言う父の口にテープを貼った,1
18724,子供に酒を与えた,1
18725,子供にジュースを与えた,0
18726,博物館の彫刻品を折ったので、職員に初めから折れていたと報告した。,1
18727,博物館の彫刻品を折ったので、職員に自分で折った事を謝った。,0
18728,明日は朝が早いので今日は早めに悦に入る,0
18729,明日は朝が早いので今日は早めに布団に入る,0
18730,バスの中で携帯がなったので大声で電話に出た,1
18731,バスの中で携帯がなったのでマナーモードにした,0
18732,重い荷物を持っている人に自分の持っている荷物を渡す。,1
18733,重い荷物を持っている人の荷物を少し持つ。,0
18734,親からハンコをもらって来いと言われたが、勝手に自分で押した,1
18735,親からハンコをもらって来いと言われ、親からもらった,0
18736,赤信号を渡って警官に注意されたので警官を恨んだ,1
18737,赤信号を渡って警官に注意されたので真摯に受け止めた,0
18738,ゴミをポイ捨てする,1
18739,ゴミをゴミ箱に入れる,0
18740,よく眠れるように睡眠薬をいれたお酒を飲ませた,1
18741,よく眠れるように温めたミルクを飲ませた,0
18742,彼女を怪我させるために、硫酸を使った。,1
18743,理科の実験のために、硫酸を使った。,0
18744,後ろから人を押す。,1
18745,後ろから人に声かける。,0
18746,母の料理が下手なので、食事の準備をしていたが何も言わずに外で食べて帰った。,1
18747,母の料理が下手なので、食事の準備をしていたが自分が作ってあげることにした。,0
18748,ガムを路上に吐き捨てた,1
18749,ガムを紙に包んでゴミ箱に捨てた,0
18750,廊下に画びょうが落ちていて危ないので、拾って腕に刺す,1
18751,廊下に画びょうが落ちていて危ないので、拾って壁に刺す,0
18752,学費を仕送りしてもらったので、競輪をする,1
18753,学費を仕送りしてもらったので、競輪を断つ,0
18754,カビの生えたパンを娘が食べようとしていたので黙って見ていた,1
18755,カビの生えたパンを娘が食べようとしていたので急いで止めた,0
18756,更新期限を過ぎた免許を使う,1
18757,更新期限を過ぎた免許を更新する,1
18758,メニューを選ぶのは面倒なので、いつも友人と同じものを注文することにしている。,0
18759,メニューを選ぶのは面倒なので、いつも店主のお薦めを注文することにしている。,0
18760,本屋さんの本が気になるので、写真を撮って読む,1
18761,本屋さんの本が気になるので、購入して読む,0
18762,是が非でも受かりたいテストのため前日に学校へ忍び込み試験内容を写真に撮る,1
18763,是が非でも受かりたいテストのため前日から寝ずに徹夜で勉強する,0
18764,病気でしんどい人にご飯を作らせた。,1
18765,病気でしんどい人のためにご飯を作ってあげた。,0
18766,お酒を飲んで出社する。,1
18767,お水を飲んで出社する。,0
18768,ヒヨコが可愛かったので、家で育てて大きな鶏になってしまったので、捨てた。,1
18769,ヒヨコが可愛かったので、家で育てて大きな鶏になり、卵を産んだ。,0
18770,家で一日中リモートワークなので、半分くらい内職の仕事をする。,1
18771,家で一日中リモートワークなので、会社の仕事をする。,0
18772,顔のシワに効くクリームを塗ったが効果がなかった,0
18773,顔のシワに効くクリームを塗ったらシワがなくなった,0
18774,犬のおやつに液体洗剤をかけたリンゴを与えた,1
18775,犬のおやつにハチミツをかけたリンゴを与えた,0
18776,データ集計中に操作を誤り、記憶が全て消えてしまった。,0
18777,データ集計中に操作を誤り、作業内容が全て消えてしまった。,0
18778,ペットの金魚に枯葉をあげる。,1
18779,ペットの金魚に餌をあげる。,0
18780,ゴミを捨てるのが面倒なので、部屋に溜めている,1
18781,ゴミを捨てるのが面倒なので、業者に頼んで捨てている,0
18782,すかしっ屁をしたが、あまりに臭かったので、知らん顔をした,1
18783,すかしっ屁をしたが、あまりに臭かったので謝った,0
18784,料亭で客の食べ残した天ぷらを揚げ直して次の客に提供した,1
18785,料亭で客にその日の朝とれた食材を天ぷらにして提供した,0
18786,道路の脇に通学中の子供たちがいたのでスピードを出して走った,1
18787,道路の脇に通学中の子供たちがいたのでスピードを落として走った,0
18788,防衛費増額の議論は入れ歯が噛み合っていない,0
18789,防衛費増額の議論で論点が噛み合っていない,0
18790,彼は商品の購入制限を無視している,1
18791,彼は商品の購入制限を守っている,0
18792,旦那が酒のつまみが欲しいと言ってきたので魚の缶詰を差し出した,0
18793,旦那が酒のつまみが欲しいと言ってきたので焼き魚を出した,0
18794,路上駐車禁止の場所で、キッチンカーを駐車させて食事の販売を行った,1
18795,路上駐車が許可されている場所で、キッチンカーを駐車させて食事の販売を行った,0
18796,ディスコと聞いたので、踊る場所かと思ったら、コミュニケーションアプリだと知り、知ったかぶりをして、話題について行けるよう努力する,1
18797,ディスコと聞いたので、踊る場所かと思ったら、コミュニケーションアプリだと知り、ネットで詳しく調べ、話題について行けるよう努力する,0
18798,深夜に暇だったので、翌日仕事だからと寝ている友達に電話して長電話に付き合わせた。,1
18799,深夜に暇だったので、翌日仕事だからと寝ている友達には連絡せず一人でできるゲームをした。,0
18800,眼の見えない婦人の手をとり突き落とす,1
18801,眼の見えない婦人の手をとり案内する,0
18802,子供の安全の為、ナイフを持たせた。,1
18803,子供の安全の為、スマホを持たせた。,0
18804,幼稚園で酒を飲んだ,1
18805,居酒屋で酒を飲んだ,0
18806,父親の実印を持ち出して、土地の名義変更を勝手に行った。,1
18807,父親と相談して、生前に父親名義の土地の名義変更を行った。,0
18808,野菜が嫌いな子どもの口に、野菜を突っ込んだ,1
18809,野菜が嫌いな子どもの口に、おやつを頬張らせた,0
18810,公共の勉強室で勉強しないで騒ぐ。,1
18811,公共の勉強室でわからないところがあったので静かに話す。,0
18812,高校最後の試合に出るためにチームメートを退部させた,1
18813,高校最後の試合に出るためにチームメートの倍練習した,0
18814,インサイダー取引をする,1
18815,株取り引をする,0
18816,ボタン電池は子供が触ると危ないので引き出しから出しておく。,1
18817,ボタン電池は子供が触ると危ないので引き出しにしまっておく。,0
18818,お金を積んで医学部に入学した,1
18819,努力と実力で医学部に入学した,0
18820,刑務所から出所後、執行猶予期間に賽銭を盗んだ。,1
18821,刑務所から出所後、執行猶予期間中に求職活動に励んだ。,0
18822,ハロウィンで武士の仮装をして繁華街へ行き、本物の日本刀を持って振り回す,1
18823,ハロウィンで武士の仮装をして繁華街へ行き、発泡スチロール製の日本刀を持って振り回す,0
18824,友達と台風の海に行く,1
18825,友達と山登りに行く,0
18826,ライオンに餌をあげないといけなかったので、檻に飼育員を閉じ込めた,1
18827,ライオンに餌をあげないといけなかったので、檻に肉を放った,0
18828,夜中に墓を掘り返す。,1
18829,夜中に芋を掘り返す。,1
18830,涙あふれる卒業式の最後に、ひとりだけアンパンマンを歌った。,1
18831,涙あふれる卒業式の最後に、全員で校歌を歌った。,0
18832,痴ほう症のおじいさんがいたので、ズボンのポケットから財布を抜いた,1
18833,痴ほう症のおじいさんがいたので、大丈夫か見守った,0
18834,靴箱に食べ物を入れて保管する。,1
18835,靴箱に靴を入れて収納する。,0
18836,狭い道で人とすれ違う時、傘は人に向ける,1
18837,狭い道で人とすれ違うので、傘は斜めに傾ける,0
18838,道で鞄を拾ったので自分の物にした。,1
18839,道で鞄を拾ったので交番に届けた。,0
18840,友達からもらったプレゼントを友達の目の前で捨てた,1
18841,友達からもらったプレゼントを友達の目の前で開けた,0
18842,ランチバイキングの料理を沢山取って、ほとんど残して帰った,1
18843,ランチバイキングの料理を沢山取って、全部食べて満腹で帰った,0
18844,挨拶を返さない,1
18845,挨拶を返す,0
18846,未成年が煙草を買う,1
18847,成人が煙草を買う,0
18848,体調が悪そうなので山登りに連れていく。,1
18849,体調が悪そうなので病院に連れていく。,0
18850,天ぷらで使った油をそのまま排水口に流した,1
18851,天ぷらで使った油を新聞紙で吸わせて捨てた,0
18852,電車で切符を無くしたので、改札を駆け抜けた,1
18853,電車で切符を無くしたので、改札で駅員に相談した,0
18854,暑くなってきたため、ペットの冷房器具を捨てた,1
18855,暑くなってきたため、ペットの冷房器具を購入した,0
18856,バレンタインのチョコレート作りで髪の毛を入れた。,1
18857,バレンタインのチョコレート作りで愛情を込めた。,0
18858,お酒を飲み、酔っていなかったので車を運転して帰宅した,1
18859,お酒を飲み、酔っていなかったが代行を呼んで帰宅した,0
18860,壁が落書きまみれだったので自分も落書きした,1
18861,壁が落書きまみれだったので綺麗に掃除した,0
18862,夏休みの学校の課題が全く終わらなかったので、友達の課題の回答を丸写しにして提出した,1
18863,夏休みの学校の課題が全く終わらなかったので、友達に教えてもらいながら解いた課題を提出した,0
18864,むしゃくしゃしているからという理由で子供を𠮟る,1
18865,悪いことをしたことを反省していないという理由で子供を𠮟る,0
18866,経営方針が一致しないため、反発する部下を一斉に解雇した,1
18867,経営方針を明らかにし、部下を説得した,0
18868,「おはよう」と挨拶されたので無視した,1
18869,「おはよう」と挨拶されたので「おはよう」と返した,0
18870,菜食主義者の友人を自宅での夕食に招き、メインにステーキを出した。,1
18871,菜食主義者の友人を自宅での夕食に招き、メインにサラダピザを出した。,0
18872,人に親切にされたら、わずらわしいと言う,1
18873,人に親切にされたら、ありがとうと言う,0
18874,噴水で泳ぐ,1
18875,プールで泳ぐ,0
18876,蕎麦アレルギーの彼にカレーそばを食べさせる,1
18877,蕎麦アレルギーの彼にカレーうどんを食べさせる,0
18878,テニスの試合後の表彰式で、いつもサングラスをしている,1
18879,テニスの試合中は日差しがある時はいつもサングラスをしている,0
18880,新聞配達のバイトでお客さんのポストにカッターナイフを届けた,1
18881,新聞配達のバイトでお客さんのポストに新聞を届けた,0
18882,父親の靴の中に画鋲を入れた,1
18883,父親の靴の中に消臭剤を入れた,0
18884,娘に賞味期限切れの生肉を食べさせたら次の日にお腹をこわした,1
18885,娘に生肉を食べさせたら次の日にお腹をこわした,1
18886,階段を降りるときに危ないので走って降りた,1
18887,階段を降りるときに危ないのでゆっくり降りた,0
18888,洗濯が終わったので次は乾燥機に濡れた洗濯物を運んだ,0
18889,洗濯が終わったので次は箪笥に濡れた洗濯物を運んだ,1
18890,牛乳が苦手な人の腹をこわすために、牛乳を与える。,1
18891,パンを食べている子供の飲み物のために、牛乳を与える。,0
18892,スーパーマーケットで陳列されている商品を何度も何度もベタベタ触った。,1
18893,スーパーマーケットで陳列されている商品に手を触れずに買うものを選んだ。,0
18894,未成年だから、こっそりタバコを吸う。,1
18895,未成年だから、タバコは吸わない。,0
18896,踏切の遮断機が下りていたので、潜る,1
18897,踏切の遮断機が下りていたので、停止する,0
18898,お客さんの忘れ物があったが、面倒なので捨てた,1
18899,お客さんの忘れ物があったので、保管しておいた,0
18900,試着室で商品の服を試着した後、着替えずに商品を着用したまま店を出た,1
18901,試着室で商品の服を試着した後、着替えて自分の服を着てから店を出た,0
18902,新幹線の車内でZOOM会議でイヤホンを付けて意見はマイクオンにして議論をした,1
18903,新幹線の車内でZOOM会議でイヤホンを付けて発言はチャットにして議論をした,0
18904,小学生に「こんにちは」と声をかけられたので、無視した。,1
18905,小学生に「こんにちは」と声をかけられたので、笑顔で挨拶を返した。,0
18906,郵便受けがいっぱいなので、友人に届いた手紙をポストから抜く。,1
18907,郵便受けがいっぱいなので、自分に届いた手紙をポストから抜く。,0
18908,友達の髪が綺麗だったのでハサミで切った,1
18909,友達の髪が綺麗だったので褒めた,0
18910,家族旅行で留置所に泊まった,1
18911,家族旅行で温泉旅館に泊まった,0
18912,友だちの猫にドックフードを与えた。,1
18913,友だちの猫にキャットフードを与えた。,0
18914,花壇の花を抜いた,1
18915,花壇の雑草を抜いた,0
18916,やりたくないことを押し付けた。,1
18917,やりたくないことを工夫しすることで、やりたくなるようになった。,0
18918,チワワ犬に乗る。,1
18919,バスに乗る。,0
18920,うずくまる気配を感じたため、攻撃した,1
18921,うずくまる気配を感じたため、駆け付けた,0
18922,優先座席に座っていると前におばあさんが立ったが、寝たふりをした,1
18923,優先座席に座っていると前におばあさんが立ったので、席を譲った,0
18924,肺活量を鍛えるため、吹き矢の練習をすることにして、庭に来た鳥を的にした。,1
18925,肺活量を鍛えるため、吹き矢の練習をすることにして、庭に的を貼った。,0
18926,出来立てのカレーを息子の顔にかけた,1
18927,出来立てのカレーを息子に食べさせた,0
18928,体調が悪くなってきたので、社員に仕事を押し付けた,1
18929,体調が悪くなってきたので、休むことにした,0
18930,段ボールに猫が入っていたのでゴミ捨て場に持っていった,1
18931,段ボールに猫が入っていたので保健所に持っていった,0
18932,出汁を取る為、飼い犬を煮た,1
18933,出汁を取る為、魚を煮た,0
18934,食事の支度をするのが面倒なので、子供にお金を渡してコンビニで何か買ってきなさいと言った。,0
18935,急病で入院した姑の見舞いに行かないといけないため、食事の準備が出来ず、子供にお金を渡してコンビニで何か買ってきなさいと言った。,0
18936,賭け事をするために借金をした,1
18937,将来のやりたいことを勉強するために借金をした,0
18938,むしゃくしゃしていたので、電車の非常停止ボタンを押した,1
18939,むしゃくしゃしていたので、電車の中でミントガムを噛んだ,0
18940,ビュッフェで並んでいる料理を皿ごとテーブルへ運んで食べた,1
18941,ビュッフェで並んでいる料理を少しずつ取り分けてテーブルへ運んで食べた,0
18942,隣の家の玄関の扉が開いていたので、勝手に家に入ってみた。,1
18943,隣の家の玄関の扉が開いていたので、家主に連絡しておいた。,0
18944,股の間に穴の開いたジーンズを履いて、街へ出かけた。,1
18945,膝の上に穴の開いたジーンズを履いて、街へ出かけた。,0
18946,腕によりをかけた料理をゴミ箱に捨てられました。,1
18947,腕によりをかけた料理をおいしそうに食べてくれました。,0
18948,お金を借りたのに返さない。,1
18949,お金を借りたから返す。,0
18950,面白そうなドラマだったので見るのを我慢して最終回から見た,0
18951,面白そうなドラマだったので見るのを我慢して最初から一気に見た,0
18952,商品を他人のクレジットカードで購入した,1
18953,商品をクレジットカードで購入した,0
18954,道端で唾を吐いた,1
18955,道端で唾をのみ込んだ,0
18956,公園で落ち葉を燃やした,1
18957,公園で落ち葉を掃除した,0
18958,包丁の切っ先を彼氏に向ける,1
18959,包丁の切っ先を食材に向ける,0
18960,学校で育てているサボテンに、毎日たっぷり水やりをしている。,1
18961,学校で育てているアジサイに、毎日たっぷり水やりをしている。,0
18962,取引先への贈答品を購入し、領収書を処分する。,1
18963,取引先への贈答品を購入し、領収書を保管する。,0
18964,遅刻しそうなので、嘘の報告をする,1
18965,遅刻しそうなので、正直に報告する,0
18966,警備員の居る大きなお屋敷に無断で入る,1
18967,警備員の居る大きなお屋敷に招待され入る,0
18968,風邪をひいた子供に、下剤を飲ませた,1
18969,風邪をひいた子供に、風邪薬を飲ませた,0
18970,インスタグラムに投稿するため、人の多い公道で1時間近く撮影した。,1
18971,インスタグラムに投稿するため、自分で作った料理を撮影した。,0
18972,たばこを道に捨てる。,1
18973,たばこを灰皿に捨てる。,0
18974,ドッチボールで顔面をめがけて、ボールをぶつける,1
18975,ドッチボールで足をめがけて、ボールをぶつける,0
18976,結婚のお祝いに鏡を贈った（縁起が悪い）,1
18977,結婚のお祝いに炊飯器を贈った,0
18978,図書館で借りた本を破る,1
18979,図書館で借りた本を読む,0
18980,歓送迎会なので、お酒が苦手な後輩にもお酒をたくさん飲ませた。,1
